"","id","name"
"560","CHEMBL4297256","ABT-384"
"561","CHEMBL4650357","VIPIVOTIDE TETRAXETAN GALLIUM GA-68"
"562","CHEMBL1232993","GADOLINIUM"
"563","CHEMBL1236690","VINYLSULFONIC ACID"
"564","CHEMBL258728","Cytidine 3'-Phosphate"
"565","CHEMBL2070241","BREMELANOTIDE"
"566","CHEMBL1439973","CHLOROBUTANOL"
"567","CHEMBL86715","PROCYCLIDINE"
"568","CHEMBL132530","FORMESTANE"
"569","CHEMBL148333","CHEMBL148333"
"570","CHEMBL1201611","INSULIN LISPRO PROTAMINE RECOMBINANT"
"571","CHEMBL3544992","DENINTUZUMAB"
"572","CHEMBL605003","SU-6656"
"573","CHEMBL4297267","BMS-184476"
"574","CHEMBL180672","NPS-2143"
"575","CHEMBL405","AMPHETAMINE"
"576","CHEMBL1200625","STRONTIUM CHLORIDE SR 89"
"577","CHEMBL1231666","CHEMBL1231666"
"578","CHEMBL4594353","UNESBULIN"
"579","CHEMBL4297088","CHLORHEXIDINE GLUCONATE"
"580","CHEMBL4297540","4-ISOTHIOUREIDOBUTYRONITRILE"
"581","CHEMBL592","LEVORPHANOL"
"582","CHEMBL1767407","DENUFOSOL TETRASODIUM"
"583","CHEMBL2109214","PROPAGERMANIUM"
"584","CHEMBL2111051","TALSACLIDINE"
"585","CHEMBL1201047","ANILERIDINE HYDROCHLORIDE"
"586","CHEMBL273575","NOMIFENSINE"
"587","CHEMBL1240977","OXANTEL"
"588","CHEMBL1580","PENTOSTATIN"
"589","CHEMBL123978","3-Methoxy-Benzamide"
"590","CHEMBL1235132","CHEMBL1235132"
"591","CHEMBL1233300","HYDROXYFASUDIL"
"592","CHEMBL2107943","POLIDEXIDE SULFATE"
"593","CHEMBL113150","CETRIMIDE"
"594","CHEMBL4297977","HAEMOPHILUS INFLUENZAE TYPE B STRAIN 20752 CAPSULAR POLYSACCHARIDE TETANUS TOXOID CONJUGATE ANTIGEN"
"595","CHEMBL2027925","CAPESEROD"
"596","CHEMBL1200419","MOLINDONE HYDROCHLORIDE"
"597","CHEMBL519374","CHEMBL519374"
"598","CHEMBL65553","CHEMBL65553"
"599","CHEMBL542541","HYDRALAZINE HYDROCHLORIDE"
"600","CHEMBL2107890","TAPLITUMOMAB PAPTOX"
"601","CHEMBL2108265","CASCARA SAGRADA"
"602","CHEMBL1201409","TECHNETIUM TC 99M ALBUMIN COLLOID"
"603","CHEMBL4297621","EVOCALCET"
"604","CHEMBL559973","FLUOROTRYPTOPHANE"
"605","CHEMBL14060","PHENOL"
"606","CHEMBL4297367","CP-609754"
"607","CHEMBL2364619","METHYLSAMIDORPHAN"
"608","CHEMBL4594292","TEPOTINIB HYDROCHLORIDE"
"609","CHEMBL3545038","S-237648"
"610","CHEMBL539","ACETIC ACID"
"611","CHEMBL1504","TRIAMCINOLONE ACETONIDE"
"612","CHEMBL151445","DROPROPIZINE"
"613","CHEMBL307429","DUVOGLUSTAT"
"614","CHEMBL4297571","PENPULIMAB"
"615","CHEMBL459149","CHEMBL459149"
"616","CHEMBL1201733","PAZOPANIB HYDROCHLORIDE"
"617","CHEMBL2035185","CT-1578"
"618","CHEMBL58323","ERLOSAMIDE"
"619","CHEMBL16502","TERT-BUTANOL"
"620","CHEMBL2424780","VESATOLIMOD"
"621","CHEMBL171623","1,4-BUTANEDIOL"
"622","CHEMBL1353","SODIUM BICARBONATE"
"623","CHEMBL294144","CHEMBL294144"
"624","CHEMBL273822","CHEMBL273822"
"625","CHEMBL3183193","CEFMENOXIME HYDROCHLORIDE"
"626","CHEMBL1182833","MIVACURIUM"
"627","CHEMBL4594505","TECLISTAMAB"
"628","CHEMBL126506","CHEMBL126506"
"629","CHEMBL329203","CYCLOPENTAMINE"
"630","CHEMBL584852","BUQUINOLATE"
"631","CHEMBL2203744","CHEMBL2203744"
"632","CHEMBL44833","CHEMBL44833"
"633","CHEMBL7064","CHEMBL7064"
"634","CHEMBL1200722","PIPECURONIUM BROMIDE"
"635","CHEMBL3408248","CHEMBL3408248"
"636","CHEMBL1909283","MEBANAZINE"
"637","CHEMBL359744","DOXORUBICIN HYDROCHLORIDE"
"638","CHEMBL4594453","TENOFOVIR DISOPROXIL ASPARTATE"
"639","CHEMBL1236594","Coenzyme Q1"
"640","CHEMBL4650414","ONO-7475"
"641","CHEMBL4650437","EBDAROKIMAB"
"642","CHEMBL3301650","DALBAVANCIN HYDROCHLORIDE"
"643","CHEMBL457547","MICAFUNGIN"
"644","CHEMBL1201080","TRIMETHOPRIM HYDROCHLORIDE"
"645","CHEMBL288149","SUTEZOLID"
"646","CHEMBL1743076","TADOCIZUMAB"
"647","CHEMBL2109562","CAL"
"648","CHEMBL290077","CHEMBL290077"
"649","CHEMBL3544947","BURAPITANT"
"650","CHEMBL55624","DARGLITAZONE"
"651","CHEMBL975","MESNA"
"652","CHEMBL4297754","FITUSIRAN"
"653","CHEMBL18","ETHOXZOLAMIDE"
"654","CHEMBL280527","ATEVIRDINE MESYLATE"
"655","CHEMBL2108405","EPTACOG ALFA"
"656","CHEMBL1399","ANASTROZOLE"
"657","CHEMBL1237023","DENOSUMAB"
"658","CHEMBL1232182","2,3-Difluorobenzyl Alcohol"
"659","CHEMBL2303614","CHONDROITIN SULFATE"
"660","CHEMBL3260505","MBX-2982"
"661","CHEMBL411675","EOSIN Y SODIUM"
"662","CHEMBL2108134","POLOXAMER"
"663","CHEMBL3785197","OBICETRAPIB"
"664","CHEMBL376756","KISSPEPTIN-10"
"665","CHEMBL1237132","CLEVIDIPINE"
"666","CHEMBL15870","INDOPROFEN"
"667","CHEMBL1200775","LEUPROLIDE ACETATE"
"668","CHEMBL506569","LANATOSIDE C"
"669","CHEMBL1236595","Coenzyme Q2"
"670","CHEMBL204394","Naphthalene-1,6-Diol"
"671","CHEMBL2105834","OCTREOTIDE PAMOATE"
"672","CHEMBL918","PHENACEMIDE"
"673","CHEMBL123440","CHEMBL123440"
"674","CHEMBL4650336","EMVODODSTAT"
"675","CHEMBL2105807","MADURAMICIN"
"676","CHEMBL4594539","BOTULINUM TOXIN TYPE E"
"677","CHEMBL1206","ETHOPROPAZINE"
"678","CHEMBL254432","S-MENASTROL"
"679","CHEMBL2005186","BELUMOSUDIL"
"680","CHEMBL846","CALCITRIOL"
"681","CHEMBL1618378","DECLOPRAMIDE"
"682","CHEMBL4208954","AMIKACIN SULFATE"
"683","CHEMBL4298009","IERAMILIMAB"
"684","CHEMBL4298127","VRC-01LS"
"685","CHEMBL139908","CHEMBL139908"
"686","CHEMBL1100","PARAMETHADIONE"
"687","CHEMBL3545423","AZD-1208"
"688","CHEMBL6640","TRYPTAMINE"
"689","CHEMBL1076211","TOLPERISONE"
"690","CHEMBL3545054","INCB-40093"
"691","CHEMBL251073","(R)-warfarin"
"692","CHEMBL411084","WISKOSTATIN"
"693","CHEMBL4594577","MGD-009"
"694","CHEMBL258921","PHENOLSULFONPHTHALEIN"
"695","CHEMBL1875999","7-KETO DEHYDROEPIANDROSTERONE"
"696","CHEMBL57242","AZILSARTAN"
"697","CHEMBL1201467","SYNTHETIC CONJUGATED ESTROGENS, B"
"698","CHEMBL1232461","MOLIBRESIB"
"699","CHEMBL3989916","TIGILANOL TIGLATE"
"700","CHEMBL4244843","CHEMBL4244843"
"701","CHEMBL419380","CETIEDIL"
"702","CHEMBL4594394","MAGNESIUM OXYBATE"
"703","CHEMBL1201749","DIFLUPREDNATE"
"704","CHEMBL3355009","GSK-3179106"
"705","CHEMBL3833315","ALUMINUM PHOSPHATE"
"706","CHEMBL454568","MYXOTHIAZOL"
"707","CHEMBL4514636","FISOGATINIB"
"708","CHEMBL4650433","ABC-008"
"709","CHEMBL7413","METHOHEXITAL"
"710","CHEMBL1463345","CANRENONE"
"711","CHEMBL255134","CHEMBL255134"
"712","CHEMBL3623004","AZD-9496"
"713","CHEMBL439044","CHEMBL439044"
"714","CHEMBL1409","FLUVOXAMINE MALEATE"
"715","CHEMBL2062259","VARENICLINE TARTRATE"
"716","CHEMBL4650459","PLAZINEMDOR"
"717","CHEMBL388931","CHEMBL388931"
"718","CHEMBL364748","CHEMBL364748"
"719","CHEMBL4802204","ZORECIMERAN"
"720","CHEMBL1200388","CLOXACILLIN SODIUM"
"721","CHEMBL191275","CHEMBL191275"
"722","CHEMBL3989865","MIPSAGARGIN"
"723","CHEMBL1257073","TECOVIRIMAT"
"724","CHEMBL3833336","ALUMINUM CLOFIBRATE"
"725","CHEMBL2107840","PATIROMER CALCIUM"
"726","CHEMBL4594430","KL-1333"
"727","CHEMBL1222152","D-ALLOSE"
"728","CHEMBL404630","CHEMBL404630"
"729","CHEMBL425148","MATAIRESINOL"
"730","CHEMBL500724","CHEMBL500724"
"731","CHEMBL550795","CHEMBL550795"
"732","CHEMBL4650283","FF-10101"
"733","CHEMBL276815","(S)-AMPA"
"734","CHEMBL2110556","INDIUM PENTETREOTIDE"
"735","CHEMBL871","ETIDRONIC ACID"
"736","CHEMBL3545338","GLPG-0259"
"737","CHEMBL2106316","DOTARIZINE"
"738","CHEMBL1234162","CHEMBL1234162"
"739","CHEMBL17","DICHLORPHENAMIDE"
"740","CHEMBL1788387","TECLOZAN"
"741","CHEMBL148169","IK-682"
"742","CHEMBL262616","(1-Hydroxy-1-Phosphono-2-[1,1';4',1'']Terphenyl-3-Yl-Ethyl)-Phosphonic Acid"
"743","CHEMBL1236882","CHEMBL1236882"
"744","CHEMBL4594583","RECOMBINANT METHIONYL HUMAN BRAIN-DERIVED NEUROTROPHIC FACTOR"
"745","CHEMBL1366","AURANOFIN"
"746","CHEMBL1153","DIGOXIGENIN"
"747","CHEMBL3544908","AZATADINE MALEATE"
"748","CHEMBL1659","CHLORPHENIRAMINE MALEATE"
"749","CHEMBL2110756","MITEMCINAL"
"750","CHEMBL1190476","CHEMBL1190476"
"751","CHEMBL1371200","CANRENOATE POTASSIUM"
"752","CHEMBL1232472","CHEMBL1232472"
"753","CHEMBL729","LOPINAVIR"
"754","CHEMBL1911882","KD7040"
"755","CHEMBL2104027","ALPHAMEPRODINE"
"756","CHEMBL2106571","CLOSTEBOL"
"757","CHEMBL2079699","SODIUM STIBOGLUCONATE"
"758","CHEMBL1229214","PRIFINIUM"
"759","CHEMBL3184791","STREPTOMYCIN SULFATE"
"760","CHEMBL279433","L-778123"
"761","CHEMBL1200383","BENZTROPINE MESYLATE"
"762","CHEMBL1200507","IODIXANOL"
"763","CHEMBL1740513","ISAXONINE"
"764","CHEMBL428495","Naphthalen-1-ylacetic acid"
"765","CHEMBL1094982","INOSITOL NIACINATE"
"766","CHEMBL217899","TOFIMILAST"
"767","CHEMBL1200705","HYDROXYAMPHETAMINE HYDROBROMIDE"
"768","CHEMBL221886","SISOMICIN"
"769","CHEMBL513","CARMUSTINE"
"770","CHEMBL35505","DIHYDRALAZINE"
"771","CHEMBL4303228","PERETINOIN"
"772","CHEMBL1457","HYDROCODONE"
"773","CHEMBL3822773","CHEMBL3822773"
"774","CHEMBL1371","CHLORZOXAZONE"
"775","CHEMBL2325014","CHEMBL2325014"
"776","CHEMBL4299850","PHENCYNONATE"
"777","CHEMBL1615775","OXIDRONIC ACID"
"778","CHEMBL4297494","GSK-3117391"
"779","CHEMBL3039550","RILIMOGENE GALVACIREPVEC"
"780","CHEMBL505","CHLORPHENIRAMINE"
"781","CHEMBL2110557","RUBIDIUM CHLORIDE"
"782","CHEMBL3989920","PITAVASTATIN SODIUM"
"783","CHEMBL1200472","QUAZEPAM"
"784","CHEMBL1618","CEFAMANDOLE NAFATE"
"785","CHEMBL1788401","CYCLOBENDAZOLE"
"786","CHEMBL2105897","BARIUM SULFATE"
"787","CHEMBL1233001","CHEMBL1233001"
"788","CHEMBL514988","CHEMBL514988"
"789","CHEMBL1208572","SALINOMYCIN"
"790","CHEMBL4650237","ILTAMIOCEL"
"791","CHEMBL1276342","CEFMINOX"
"792","CHEMBL2364612","LATANOPROSTENE BUNOD"
"793","CHEMBL4297729","COSIBELIMAB"
"794","CHEMBL3707208","FERROUS GLYCINE SULFATE"
"795","CHEMBL2402904","FELCISETRAG"
"796","CHEMBL2109366","ANTI-TAC 90 Y-HAT"
"797","CHEMBL220467","CHEMBL220467"
"798","CHEMBL1743088","VELTUZUMAB"
"799","CHEMBL1472975","PEROSPIRONE"
"800","CHEMBL1570","SULFOXONE"
"801","CHEMBL1275","PERGOLIDE MESYLATE"
"802","CHEMBL3544958","CER-002"
"803","CHEMBL4802187","ADINTREVIMAB"
"804","CHEMBL256528","CHEMBL256528"
"805","CHEMBL3833343","VOBARILIZUMAB"
"806","CHEMBL123904","NU-1025"
"807","CHEMBL4594477","IMA-026"
"808","CHEMBL1743050","OLOKIZUMAB"
"809","CHEMBL4650476","COFIRASERSEN"
"810","CHEMBL4298179","TEPRASIRAN SODIUM"
"811","CHEMBL499808","CASPOFUNGIN"
"812","CHEMBL1201479","POLYETHYLENE GLYCOL 3350"
"813","CHEMBL3833386","GALINPEPIMUT-S"
"814","CHEMBL3181832","METHICILLIN SODIUM"
"815","CHEMBL23254","PURVALANOL B"
"816","CHEMBL4297878","LIRENTELIMAB"
"817","CHEMBL2108628","PACLITAXEL POLIGLUMEX"
"818","CHEMBL249736","CHEMBL249736"
"819","CHEMBL115","INDINAVIR"
"820","CHEMBL1201338","CYCLOPENTOLATE"
"821","CHEMBL1201250","BENZQUINAMIDE"
"822","CHEMBL4594256","LOBAPLATIN"
"823","CHEMBL592435","DERENOFYLLINE"
"824","CHEMBL1201109","DESONIDE"
"825","CHEMBL1200562","HYDROCORTISONE VALERATE"
"826","CHEMBL1231458","CHEMBL1231458"
"827","CHEMBL117348","FOLITIXORIN"
"828","CHEMBL3989515","PENICILLIN G BENZATHINE"
"829","CHEMBL485629","MK-0873"
"830","CHEMBL1546","HYDROXYAMPHETAMINE"
"831","CHEMBL4297980","HM-43239"
"832","CHEMBL2103744","MORPHINE SULFATE"
"833","CHEMBL2104927","FIGOPITANT"
"834","CHEMBL213618","CHEMBL213618"
"835","CHEMBL134529","CHEMBL134529"
"836","CHEMBL1697762","NICERITROL"
"837","CHEMBL1223","PENICILLIN G POTASSIUM"
"838","CHEMBL542","AMINOBENZOIC ACID"
"839","CHEMBL2105039","HISTAPYRRODINE"
"840","CHEMBL449","BUTABARBITAL"
"841","CHEMBL2105167","MEPROTIXOL"
"842","CHEMBL141305","CYCLOFENIL"
"843","CHEMBL2109592","MEDI-500"
"844","CHEMBL3545408","NALTALIMIDE"
"845","CHEMBL417656","CHEMBL417656"
"846","CHEMBL124660","TANDUTINIB"
"847","CHEMBL214920","TIOCARLIDE"
"848","CHEMBL2272076","TOPRAMEZONE"
"849","CHEMBL20883","TEGAFUR"
"850","CHEMBL1201185","LANREOTIDE"
"851","CHEMBL2109643","F19 131I"
"852","CHEMBL3707353","RG7893"
"853","CHEMBL1200399","BUSPIRONE HYDROCHLORIDE"
"854","CHEMBL2108501","LABETUZUMAB"
"855","CHEMBL4650470","EFPEGLENATIDE"
"856","CHEMBL1594","PANTOTHENIC ACID"
"857","CHEMBL1200558","BACITRACIN"
"858","CHEMBL1502","PANTOPRAZOLE"
"859","CHEMBL1952329","SGI-1776"
"860","CHEMBL2107825","TENOFOVIR ALAFENAMIDE"
"861","CHEMBL3137346","PEGARGIMINASE"
"862","CHEMBL66115","DEOXYCYTIDINE"
"863","CHEMBL252557","GLYCOLIC ACID"
"864","CHEMBL1161789","CHEMBL1161789"
"865","CHEMBL492","ETIDOCAINE"
"866","CHEMBL4297867","EFMITERMANT ALFA"
"867","CHEMBL1829174","FASIGLIFAM"
"868","CHEMBL32350","PIRLINDOLE"
"869","CHEMBL2103852","CROLIBULIN"
"870","CHEMBL273101","CHEMBL273101"
"871","CHEMBL462605","PITOLISANT"
"872","CHEMBL1234268","CHEMBL1234268"
"873","CHEMBL4650439","LATOZINEMAB"
"874","CHEMBL338802","SULFAGUANIDINE"
"875","CHEMBL2107966","POLYGLYCONATE"
"876","CHEMBL1200825","METHADONE HYDROCHLORIDE"
"877","CHEMBL1201168","ISOCARBOXAZID"
"878","CHEMBL163238","PILSICAINIDE"
"879","CHEMBL3707367","2-(4-CHLORPHENOXY)-ETHANOL"
"880","CHEMBL7942","MALONIC ACID"
"881","CHEMBL2346976","AZD3514"
"882","CHEMBL72006","CHEMBL72006"
"883","CHEMBL2109341","CCR5MAB004"
"884","CHEMBL2109531","MEDI-6469"
"885","CHEMBL539906","CHEMBL539906"
"886","CHEMBL2108234","COD LIVER OIL"
"887","CHEMBL1909282","FENCLOZIC ACID"
"888","CHEMBL1644698","SODIUM NITRATE"
"889","CHEMBL1230742","CHEMBL1230742"
"890","CHEMBL4297845","TRU-015"
"891","CHEMBL634","ALFENTANIL"
"892","CHEMBL1082407","ENZALUTAMIDE"
"893","CHEMBL3601398","CGM-097"
"894","CHEMBL146755","OXALIC ACID"
"895","CHEMBL522","BENZYLAMINE"
"896","CHEMBL3809489","BEMCENTINIB"
"897","CHEMBL1294","QUINIDINE"
"898","CHEMBL2106622","LIOTHYRONINE I 131"
"899","CHEMBL2108876","TETANUS TOXOID ADSORBED"
"900","CHEMBL1744033","BISMUTH SUBCITRATE"
"901","CHEMBL4297932","DAS-181"
"902","CHEMBL2108195","BLOOD CELLS, RED"
"903","CHEMBL4297221","HYDROMETHYLTHIONINE MESYLATE"
"904","CHEMBL2108669","YTTRIUM Y 90 TACATUZUMAB TETRAXETAN"
"905","CHEMBL1109","SULFAPHENAZOLE"
"906","CHEMBL122264","NU-6094"
"907","CHEMBL313405","R-120393"
"908","CHEMBL351706","BMS-214662"
"909","CHEMBL4594314","TIMBETASIN ACETATE"
"910","CHEMBL1231689","CHEMBL1231689"
"911","CHEMBL4297285","HEME ARGINATE"
"912","CHEMBL3137326","DUTETRABENAZINE"
"913","CHEMBL241577","CHEMBL241577"
"914","CHEMBL469912","PUROMYCIN"
"915","CHEMBL3545128","ROCAPULDENCEL-T"
"916","CHEMBL4297226","CANERPATUREV"
"917","CHEMBL26717","SK&F-29661"
"918","CHEMBL1200458","POTASSIUM CITRATE"
"919","CHEMBL1222251","INOSITOL"
"920","CHEMBL3833369","FISH OIL"
"921","CHEMBL1788132","LOFEXIDINE HYDROCHLORIDE"
"922","CHEMBL4648616","MEZIGDOMIDE"
"923","CHEMBL3545039","AZD1386"
"924","CHEMBL82411","INDOLE-3-ACETIC ACID"
"925","CHEMBL3813842","PAXALISIB"
"926","CHEMBL1089962","FRUCTOSE 1,6-DIPHOSPHATE"
"927","CHEMBL257626","CHEMBL257626"
"928","CHEMBL3545238","CS-8080"
"929","CHEMBL1231821","HYDROCHLORIC ACID"
"930","CHEMBL1200464","PROPARACAINE HYDROCHLORIDE"
"931","CHEMBL220050","GW813893"
"932","CHEMBL4297332","UT-231B"
"933","CHEMBL402747","CHEMBL402747"
"934","CHEMBL83063","RITODRINE"
"935","CHEMBL4802194","AZD-0284"
"936","CHEMBL1201368","PERINDOPRILAT"
"937","CHEMBL47","VITAMIN E"
"938","CHEMBL3039594","GENTAMICIN SULFATE"
"939","CHEMBL896","HYDROXYZINE"
"940","CHEMBL71752","VINPOCETINE"
"941","CHEMBL3545279","EFATUTAZONE HYDROCHLORIDE"
"942","CHEMBL1201261","TYROPANOIC ACID"
"943","CHEMBL1201287","DEXBROMPHENIRAMINE"
"944","CHEMBL466246","LANINAMIVIR"
"945","CHEMBL1200638","DEXBROMPHENIRAMINE MALEATE"
"946","CHEMBL19224","PAPAVERINE"
"947","CHEMBL159776","PRAMIRACETAM"
"948","CHEMBL4650334","ALDUMASTAT"
"949","CHEMBL440498","CTS-1027"
"950","CHEMBL1200493","NAFTIFINE HYDROCHLORIDE"
"951","CHEMBL4650247","VERBRINACOGENE SETPARVOVEC"
"952","CHEMBL1189432","OLOPATADINE"
"953","CHEMBL1301","HYDROXYSTILBAMIDINE"
"954","CHEMBL42743","TYLOSIN"
"955","CHEMBL3188386","WNT-974"
"956","CHEMBL4297647","FURAPREVIR"
"957","CHEMBL2110560","PENTETATE CALCIUM TRISODIUM YB"
"958","CHEMBL235363","SUBSTANCE P"
"959","CHEMBL3545321","NMS-1116354"
"960","CHEMBL1092665","SP-420"
"961","CHEMBL1437","NOREPINEPHRINE"
"962","CHEMBL4297414","PD-217014"
"963","CHEMBL1200354","SODIUM TETRADECYL SULFATE"
"964","CHEMBL178130","CHEMBL178130"
"965","CHEMBL4297388","GW-870086"
"966","CHEMBL3247378","DARINAPARSIN"
"967","CHEMBL415606","DEGARELIX"
"968","CHEMBL285347","BIAPENEM"
"969","CHEMBL1201002","CARTEOLOL HYDROCHLORIDE"
"970","CHEMBL213907","CHEMBL213907"
"971","CHEMBL392149","TECADENOSON"
"972","CHEMBL4650366","TROTABRESIB"
"973","CHEMBL384304","RG-547"
"974","CHEMBL1743057","PEGSUNERCEPT"
"975","CHEMBL1851943","PRACINOSTAT"
"976","CHEMBL1200571","GADOBENATE DIMEGLUMINE"
"977","CHEMBL1615439","PHENDIMETRAZINE"
"978","CHEMBL2003538","CETYLPYRIDINIUM CHLORIDE"
"979","CHEMBL124162","CAMPTOTHECIN-20-O-PROPIONATE"
"980","CHEMBL981","FENOFIBRIC ACID"
"981","CHEMBL1796999","CYCLOPROPANE"
"982","CHEMBL1709","SERTRALINE HYDROCHLORIDE"
"983","CHEMBL2108081","TRAFERMIN"
"984","CHEMBL350239","CHEMBL350239"
"985","CHEMBL1187833","UMECLIDINIUM"
"986","CHEMBL932","DIPYRIDAMOLE"
"987","CHEMBL1303","ROTIGOTINE"
"988","CHEMBL1232","ERTAPENEM SODIUM"
"989","CHEMBL2105499","SULFAPERIN"
"990","CHEMBL3545037","STX107"
"991","CHEMBL236297","RIFALAZIL"
"992","CHEMBL3707293","XEN-D0501"
"993","CHEMBL146624","MITOGLITAZONE"
"994","CHEMBL3545245","BAY-1082439"
"995","CHEMBL383189","CHEMBL383189"
"996","CHEMBL557","DETROTHYRONINE"
"997","CHEMBL408967","CHEMBL408967"
"998","CHEMBL3545156","KW-2450"
"999","CHEMBL283196","ALPHA-NAPHTHOFLAVONE"
"1000","CHEMBL1160523","CHEMBL1160523"
"1001","CHEMBL459505","TALAROZOLE"
"1002","CHEMBL1200691","MAGNESIUM ACETATE"
"1003","CHEMBL1229656","DEXTROCARNITINE"
"1004","CHEMBL31891","BRODIMOPRIM"
"1005","CHEMBL986","RETINOL"
"1006","CHEMBL2108751","PECTIN"
"1007","CHEMBL3545017","GTX-758"
"1008","CHEMBL508461","CHEMBL508461"
"1009","CHEMBL2105729","DABRAFENIB MESYLATE"
"1010","CHEMBL4297645","CEFILAVANCIN"
"1011","CHEMBL3920982","CR-6086"
"1012","CHEMBL1200326","NICARDIPINE HYDROCHLORIDE"
"1013","CHEMBL111654","2-MERCAPTOBENZOTHIAZOLE"
"1014","CHEMBL1200581","DIATRIZOATE SODIUM"
"1015","CHEMBL3545001","MK-8353"
"1016","CHEMBL70","MORPHINE"
"1017","CHEMBL103","PROGESTERONE"
"1018","CHEMBL3545273","CR-3465"
"1019","CHEMBL1741040","BQ 788"
"1020","CHEMBL628","PENTOXIFYLLINE"
"1021","CHEMBL3638051","SULCARDINE"
"1022","CHEMBL152649","CHLORMIDAZOLE"
"1023","CHEMBL306380","CHEMBL306380"
"1024","CHEMBL1201163","SUFENTANIL CITRATE"
"1025","CHEMBL450656","ROTIGAPTIDE"
"1026","CHEMBL995","LOSARTAN POTASSIUM"
"1027","CHEMBL4297663","AMBROXOL ACEFYLLINATE"
"1028","CHEMBL1200343","PERINDOPRIL ERBUMINE"
"1029","CHEMBL1334033","PERHEXILINE MALEATE"
"1030","CHEMBL482967","CYC-116"
"1031","CHEMBL22148","GNF-Pf-26"
"1032","CHEMBL3186849","CPI 613"
"1033","CHEMBL4650419","QUAVONLIMAB"
"1034","CHEMBL1650595","AR-12"
"1035","CHEMBL672","FENOFIBRATE"
"1036","CHEMBL398110","UK-396,082"
"1037","CHEMBL388978","STAUROSPORINE"
"1038","CHEMBL4594533","CBX-129801"
"1039","CHEMBL880","FAMCICLOVIR"
"1040","CHEMBL2105648","PALOVAROTENE"
"1041","CHEMBL4650317","ICAPAMESPIB"
"1042","CHEMBL2331680","RG-7603"
"1043","CHEMBL4298107","SOBI-003"
"1044","CHEMBL2109430","GIMSILUMAB"
"1045","CHEMBL24983","3,4-Dichloroisocoumarin"
"1046","CHEMBL1088750","ARRY-797"
"1047","CHEMBL2107979","PEXELIZUMAB"
"1048","CHEMBL589752","L-Homoarginine"
"1049","CHEMBL410834","CHEMBL410834"
"1050","CHEMBL62382","METHYLSELENOCYSTEINE"
"1051","CHEMBL1272307","SB-649868"
"1052","CHEMBL3234237","JNJ-37822681"
"1053","CHEMBL1414320","SUXIBUZONE"
"1054","CHEMBL4297946","ENDOSTATIN, N-TERMINAL-MGGSHHHHH"
"1055","CHEMBL93647","CHEMBL93647"
"1056","CHEMBL1201153","ISOETHARINE MESYLATE"
"1057","CHEMBL1676","FLUTICASONE FUROATE"
"1058","CHEMBL188","WIN-552122"
"1059","CHEMBL418052","S-ADENOSYLHOMOCYSTEINE"
"1060","CHEMBL788","IDOXURIDINE"
"1061","CHEMBL58910","Hydroxy-Phenyl-Acetic Acid Anion"
"1062","CHEMBL480411","CHEMBL480411"
"1063","CHEMBL1201561","PEGINTERFERON ALFA-2B"
"1064","CHEMBL1235380","CHEMBL1235380"
"1065","CHEMBL603367","CHEMBL603367"
"1066","CHEMBL446435","CHEMBL446435"
"1067","CHEMBL1823681","ETILEVODOPA"
"1068","CHEMBL1201640","INSULIN ZINC SUSP EXTENDED BEEF"
"1069","CHEMBL321113","CHEMBL321113"
"1070","CHEMBL1905872","DOCUSATE SODIUM"
"1071","CHEMBL4594522","AMG-404"
"1072","CHEMBL2109413","AS-1409"
"1073","CHEMBL1949708","RELMAPIRAZIN"
"1074","CHEMBL2109177","ODULIMOMAB"
"1075","CHEMBL3559901","CHEMBL3559901"
"1076","CHEMBL66907","CHEMBL66907"
"1077","CHEMBL1200391","TROMETHAMINE"
"1078","CHEMBL41036","CHEMBL41036"
"1079","CHEMBL817","TOLAZAMIDE"
"1080","CHEMBL4650489","MAK-683"
"1081","CHEMBL254520","CHEMBL254520"
"1082","CHEMBL4594405","VALEMETOSTAT TOSYLATE"
"1083","CHEMBL437027","BOMBESIN"
"1084","CHEMBL1200588","CLINDAMYCIN HYDROCHLORIDE"
"1085","CHEMBL604608","FRUCTOSE"
"1086","CHEMBL207095","CHEMBL207095"
"1087","CHEMBL1200934","NORGESTIMATE"
"1088","CHEMBL3039507","SOTAGLIFLOZIN"
"1089","CHEMBL2108713","IODINE I 124 GIRENTUXIMAB"
"1090","CHEMBL1101","BIPERIDEN"
"1091","CHEMBL140","CHEMBL140"
"1092","CHEMBL4300766","P"
"1093","CHEMBL2108340","TRIDECACTIDE"
"1094","CHEMBL2106071","CLOMOCYCLINE"
"1095","CHEMBL2109641","4G7XH22"
"1096","CHEMBL2110732","DACOMITINIB"
"1097","CHEMBL2108535","POLYNOXYLIN"
"1098","CHEMBL227744","N (g)-NITRO-L-ARGININE"
"1099","CHEMBL280487","OKADAIC ACID"
"1100","CHEMBL401843","CHEMBL401843"
"1101","CHEMBL14309","ALPHAPRODINE"
"1102","CHEMBL1705525","NICARAVEN"
"1103","CHEMBL107400","SOBETIROME"
"1104","CHEMBL39560","ACEPROMAZINE"
"1105","CHEMBL3707216","4-DIMETHYLAMINOPHENOL"
"1106","CHEMBL1240967","PF-00610355"
"1107","CHEMBL3185229","MAGNESIUM CHLORIDE"
"1108","CHEMBL483790","CHEMBL483790"
"1109","CHEMBL1200483","PHENMETRAZINE HYDROCHLORIDE"
"1110","CHEMBL1908906","FLORBETABEN"
"1111","CHEMBL290352","CEP-1347"
